Genes	Gene Length	Exon Number	Intron Number	Exon Length Geometric Mean	Intron Length Geometric Mean	Length of Largest Exon	Length of Largest Intron	Total Exon Length	Total Intron Length	Length of Shortest Exon	Length of Shortest Intron	Mean Exon Length	Mean Intron Length	Length First Intron	Length of Largest Exon Excluding the Last	Total Exon Length Excluding the Last	Exon Length Geometric Mean Excluding the Last	Length of Shortest Exon Excluding the Last	Mean Exon Length Excluding the Last	percentage_gene_gc_content	TMDomain	SignalPeptide	TAA	TGA	TAG	Length3UTR	Length5UTR	F0	F1	F2	AUGtoExonJunction	UTR5junctions	ExonJunctiontoStop	UTR3junctions	average_cds_exon_length	First_intron_length	LS_TG	LS_ER	LS_CY	Unbiased	CY+	ER+	TG+
ENSG00000173207	4571.0	3	2	202.99285729598108	1393.204938262853	527.0	3182.0	779.0	3792.0	124.0	610.0	259.6666666666667	1896.0	3182.0	128.0	252.0	125.98412598418898	124.0	126.0	44.4	0	0	0	1	0	474	65	0	1	1	59	0	52	0	127	3183	0.29	0.32	0.38	1	0	0	0
ENSG00000151835	104873.0	10	9	261.92509414793386	5251.435771028945	12861.0	35950.0	15635.0	89238.0	86.0	642.0	1563.5	9915.333333333334	21874.0	1489.0	2774.0	169.93286209223655	86.0	308.22222222222223	41.26	0	0	0	1	0	1306	589	2	4	2	20	1	11554	0	308.2857142857143	21875	NA	NA	NA	NA	NA	NA	NA
ENSG00000157881	18060.0	19	18	118.1719649626664	540.1579458652069	524.0	4663.0	2641.0	15419.0	50.0	126.0	139.0	856.6111111111111	4663.0	215.0	2117.0	108.78779863097269	50.0	117.61111111111111	60.69	0	0	0	1	0	310	9	9	4	5	124	0	213	0	115.70588235294117	4664	0.38	0.28	0.34	1	0	0	0
ENSG00000121957	57561.0	15	14	194.35540351096114	1754.6948389845613	4845.0	11285.0	7152.0	50409.0	71.0	113.0	476.8	3600.6428571428573	8046.0	304.0	2307.0	154.46587058688095	71.0	164.78571428571428	38.78	0	0	0	0	1	4605	492	6	2	5	56	1	239	0	145.58333333333334	8047	0.31	0.33	0.36	1	0	0	0
ENSG00000131242	146537.0	15	14	162.2603212362126	1475.9136521524779	6596.0	83528.0	8571.0	137966.0	36.0	76.0	571.4	9854.714285714286	39801.0	337.0	1975.0	124.53140281135411	36.0	141.07142857142858	51.37	0	0	1	0	0	6479	178	7	1	6	159	0	116	0	125	39802	0.32	0.33	0.36	1	0	0	0
ENSG00000187147	246469.0	15	14	116.60020022857783	1792.600705256544	1020.0	201442.0	3042.0	243427.0	43.0	113.0	202.8	17387.64285714286	6450.0	742.0	2022.0	99.86669148488784	43.0	144.42857142857142	47.21	0	0	0	1	0	948	393	5	4	4	625	1	71	0	82.66666666666667	6451	0.42	0.24	0.34	0	0	0	1
ENSG00000083093	38146.0	13	12	178.8220065505048	1807.0443536394316	1473.0	7270.0	4008.0	34138.0	60.0	117.0	308.3076923076923	2844.8333333333335	2980.0	1473.0	3503.0	164.0017299744602	60.0	291.9166666666667	43.53	0	0	1	0	0	294	153	6	2	4	48	0	210	0	299.1818181818182	2981	0.58	0.24	0.18	0	0	0	1
ENSG00000154914	84171.0	15	14	172.7694406473913	3522.1876287794994	1734.0	15821.0	4185.0	79986.0	78.0	106.0	279.0	5713.285714285715	10266.0	620.0	2451.0	146.52959320122707	78.0	175.07142857142858	45.05	0	0	0	1	0	697	116	5	4	5	504	0	1036	0	139.84615384615384	10267	NA	NA	NA	NA	NA	NA	NA
ENSG00000180481	41600.0	6	5	175.30802546466688	3178.815349728045	1865.0	19083.0	2590.0	39010.0	27.0	82.0	431.6666666666667	7802.0	19083.0	262.0	725.0	109.25124395411163	27.0	145.0	34.94	1	0	1	0	0	1527	28	2	2	1	234	0	337	0	114.75	19084	NA	NA	NA	NA	NA	NA	NA
ENSG00000108039	58746.0	21	20	99.29480557186221	1651.864847673993	547.0	14615.0	2497.0	56249.0	51.0	132.0	118.9047619047619	2812.45	8302.0	211.0	1950.0	91.17452091072417	51.0	97.5	44.62	0	0	1	0	0	418	78	7	8	5	32	0	128	0	95.84210526315789	8303	0.29	0.36	0.35	1	0	0	0
ENSG00000184967	8012.0	15	14	101.25162320196468	248.23521510105374	187.0	2085.0	1650.0	6362.0	35.0	84.0	110.0	454.42857142857144	248.0	161.0	1463.0	96.91044625034226	35.0	104.5	63.76	0	0	0	1	0	67	32	8	4	2	117	0	119	0	100.07692307692308	249	0.3	0.31	0.39	0	1	0	0
ENSG00000141458	55065.0	25	24	162.69433274711872	1210.6551621886433	843.0	12712.0	4760.0	50305.0	74.0	97.0	190.4	2096.0416666666665	12712.0	371.0	3917.0	151.91598033271927	74.0	163.20833333333334	44.65	1	1	0	0	1	760	163	10	7	7	57	0	82	0	159.7391304347826	12713	0.43	0.55	0.02	0	0	1	0
ENSG00000184156	360235.0	15	14	164.30296505518007	3841.476551535456	9136.0	293965.0	11583.0	348652.0	27.0	950.0	772.2	24903.714285714286	293965.0	949.0	2447.0	123.30896069349873	27.0	174.78571428571428	43.58	1	0	1	0	0	8401	563	6	2	6	386	0	734	0	114.23076923076923	293966	NA	NA	NA	NA	NA	NA	NA
ENSG00000100347	41088.0	15	14	107.63923187897397	1861.6873058058932	192.0	7687.0	1692.0	39396.0	68.0	234.0	112.8	2814.0	7687.0	157.0	1500.0	103.28051657581062	68.0	107.14285714285714	47.17	0	0	0	0	1	146	136	8	3	3	21	0	45	0	102.3076923076923	7688	0.31	0.27	0.42	1	0	0	0
ENSG00000172936	4362.0	5	4	274.7058472206461	362.57269141593315	1891.0	835.0	2667.0	1695.0	92.0	188.0	533.4	423.75	835.0	368.0	776.0	169.59459118146887	92.0	194.0	54.39	0	0	0	1	0	1736	40	0	3	1	328	0	154	0	135	836	NA	NA	NA	NA	NA	NA	NA
ENSG00000110195	4160.0	4	3	213.8770976585459	404.80861149640975	403.0	2929.0	930.0	3230.0	136.0	149.0	232.5	1076.6666666666667	2929.0	202.0	527.0	173.16124274350875	136.0	175.66666666666666	50.62	1	1	0	1	0	122	34	2	1	0	168	0	280	0	161.5	2930	NA	NA	NA	NA	NA	NA	NA
ENSG00000143032	5764.0	3	2	564.2650029739686	1859.4310957924738	1086.0	1906.0	2044.0	3720.0	226.0	1814.0	681.3333333333334	1860.0	1814.0	732.0	958.0	406.7333278697481	226.0	479.0	50.14	0	0	0	1	0	773	107	0	1	1	625	0	312	0	225	1815	0.35	0.34	0.31	1	0	0	0
ENSG00000163132	4272.0	2	1	932.8150942174982	2332.0	1236.0	2332.0	1940.0	2332.0	704.0	2332.0	970.0	2332.0	2332.0	704.0	704.0	704.0	704.0	704.0	56.95	0	0	0	0	1	793	235	0	1	0	469	0	442	0	NA	2333	0.32	0.29	0.39	1	0	0	0
ENSG00000014914	8229.0	17	16	132.89284847292043	279.4446346149149	667.0	1075.0	2840.0	5389.0	61.0	79.0	167.05882352941177	336.8125	352.0	298.0	2173.0	120.14690737127769	61.0	135.8125	49.97	0	0	0	0	1	478	232	8	5	3	66	0	188	0	124	353	NA	NA	NA	NA	NA	NA	NA
ENSG00000101307	58625.0	6	5	368.9231193121497	3391.4024901122157	4113.0	41174.0	5377.0	53248.0	115.0	582.0	896.1666666666666	10649.6	41174.0	357.0	1264.0	227.76726376635574	115.0	252.8	43.93	1	1	0	1	0	4115	65	0	4	0	76	0	112	1	335	41175	NA	NA	NA	NA	NA	NA	NA
ENSG00000137343	19948.0	13	12	100.59974228962696	367.0730745307917	401.0	11946.0	1738.0	18210.0	43.0	92.0	133.69230769230768	1517.5	185.0	401.0	1385.0	90.60775745544403	43.0	115.41666666666667	48.87	0	1	0	1	0	178	330	4	4	4	71	0	174	0	88.45454545454545	186	0.27	0.36	0.36	1	0	0	0
ENSG00000115507	7002.0	5	4	203.12409341195197	909.6083414732332	2331.0	1562.0	2828.0	4174.0	68.0	351.0	565.6	1043.5	351.0	208.0	497.0	110.36115362461979	68.0	124.25	59.54	0	0	0	1	0	1515	248	1	1	0	97	2	815	0	151	352	0.44	0.24	0.32	0	0	0	1
ENSG00000090861	37209.0	21	20	147.16595721078107	1010.6927762494183	609.0	6636.0	3437.0	33772.0	86.0	118.0	163.66666666666666	1688.6	6636.0	207.0	2828.0	137.0777170527155	86.0	141.4	49.45	0	0	0	1	0	423	107	13	2	4	144	1	185	0	142.16666666666666	6637	NA	NA	NA	NA	NA	NA	NA
ENSG00000166596	66806.0	14	13	142.58637034956357	3615.017876715564	425.0	16192.0	2166.0	64640.0	100.0	725.0	154.71428571428572	4972.307692307692	9007.0	200.0	1741.0	131.0969412154449	100.0	133.92307692307693	42.41	0	0	0	1	0	249	54	5	3	5	70	0	175	0	133.75	9008	NA	NA	NA	NA	NA	NA	NA
ENSG00000180398	13933.0	4	3	296.7205731610522	2480.6790801536977	3721.0	6545.0	4120.0	9813.0	84.0	1053.0	1030.0	3271.0	6545.0	160.0	399.0	127.71551401837115	84.0	133.0	45.38	0	1	0	0	1	3589	90	1	0	1	149	1	131	0	159	6546	0.38	0.53	0.09	0	0	1	0
ENSG00000010278	37867.0	8	7	122.33512820710519	1616.7794546547216	504.0	24860.0	1225.0	36642.0	75.0	148.0	153.125	5234.571428571428	24860.0	166.0	721.0	99.9335403825377	75.0	103.0	51.04	1	0	0	0	1	438	100	6	1	0	66	0	65	0	91.5	24861	0.42	0.56	0.03	0	0	1	0
ENSG00000163909	16209.0	5	4	176.11338233556248	2266.7037165826355	3746.0	6830.0	4077.0	12132.0	67.0	1069.0	815.4	3033.0	6830.0	98.0	331.0	82.00654294082103	67.0	82.75	51.58	0	0	0	1	0	3072	18	2	1	1	80	0	673	0	76.66666666666667	6831	0.43	0.27	0.3	0	0	0	1
ENSG00000162641	41194.0	16	15	131.23622652584518	1467.2061999632585	1096.0	5484.0	3050.0	38144.0	40.0	88.0	190.625	2542.9333333333334	4161.0	1096.0	2648.0	121.7985860368603	40.0	176.53333333333333	41.11	0	0	0	0	1	270	269	6	4	4	993	1	131	0	105.61538461538461	4162	NA	NA	NA	NA	NA	NA	NA
ENSG00000148488	139175.0	8	7	204.73440159056094	6929.486472183171	5926.0	62938.0	6994.0	132181.0	87.0	497.0	874.25	18883.0	497.0	441.0	1068.0	126.58871503322979	87.0	152.57142857142858	40.76	1	1	1	0	0	5457	340	1	0	6	101	0	468	0	103.5	498	NA	NA	NA	NA	NA	NA	NA
ENSG00000119326	70923.0	19	18	113.21436391827375	1960.1990774410488	258.0	14045.0	2454.0	68469.0	38.0	80.0	129.1578947368421	3803.8333333333335	14045.0	201.0	2196.0	108.15044205544693	38.0	122.0	39.11	0	0	0	1	0	192	57	15	2	1	141	0	65	0	116.52941176470588	14046	0.4	0.32	0.27	1	0	0	0
ENSG00000182752	248531.0	22	21	216.84493245445273	7159.110342961266	5813.0	32566.0	10971.0	237560.0	72.0	705.0	498.6818181818182	11312.380952380952	32566.0	1063.0	5158.0	185.41177981580643	72.0	245.61904761904762	42.35	0	1	1	0	0	5705	382	7	8	6	415	0	107	0	217.05	32567	NA	NA	NA	NA	NA	NA	NA
ENSG00000164056	6961.0	3	2	422.3350887039716	1579.5695616211399	2219.0	3680.0	2603.0	4358.0	138.0	678.0	867.6666666666666	2179.0	678.0	246.0	384.0	184.24983039340904	138.0	192.0	48.71	0	0	0	1	0	1204	439	NA	NA	NA	NA	0	NA	0	NA	679	0.44	0.34	0.22	0	0	0	1
ENSG00000142661	56095.0	37	36	110.4821036165598	1011.3377770325266	1587.0	6144.0	5760.0	50335.0	23.0	190.0	155.67567567567568	1398.1944444444443	3376.0	200.0	4173.0	102.59947285649845	23.0	115.91666666666667	52.63	0	0	0	1	0	1323	123	8	18	9	161	1	263	0	113.38235294117646	3377	NA	NA	NA	NA	NA	NA	NA
ENSG00000206530	154564.0	35	34	158.35173467134524	2536.3738214597565	4819.0	18176.0	10238.0	144326.0	41.0	169.0	292.51428571428573	4244.882352941177	7783.0	501.0	5419.0	143.21725704038946	41.0	159.38235294117646	38.49	0	0	0	1	0	4627	46	19	8	6	100	1	191	0	163.78125	7784	NA	NA	NA	NA	NA	NA	NA
ENSG00000167874	1034.0	2	1	378.74133653458	160.0	655.0	160.0	874.0	160.0	219.0	160.0	437.0	160.0	160.0	219.0	219.0	219.0	219.0	219.0	63.06	1	0	1	0	0	385	9	1	0	0	210	0	269	0	NA	161	NA	NA	NA	NA	NA	NA	NA
ENSG00000159086	37857.0	18	17	162.95658394034788	1325.9868785023841	1169.0	5289.0	3892.0	33965.0	67.0	86.0	216.22222222222223	1997.9411764705883	1383.0	430.0	2723.0	145.12228638100112	67.0	160.1764705882353	38.11	0	0	0	0	1	1051	87	6	7	4	343	0	117	0	142.3125	1384	0.41	0.41	0.18	0	0	1	0
ENSG00000183943	109310.0	9	8	212.85268654597928	9071.374181289866	4606.0	38321.0	6102.0	103208.0	58.0	3231.0	678.0	12901.0	38321.0	562.0	1496.0	144.93508726850013	58.0	187.0	45.75	0	0	0	1	0	4629	396	2	1	4	166	0	125	1	129.83333333333334	38322	0.25	0.36	0.38	1	0	0	0
ENSG00000119328	6555.0	6	5	142.86904606983373	453.7584019951551	1406.0	2758.0	1901.0	4654.0	52.0	94.0	316.8333333333333	930.8	1072.0	166.0	495.0	90.43336889738299	52.0	99.0	38.71	0	0	0	1	0	1268	87	2	1	2	79	0	137	0	81.25	1073	NA	NA	NA	NA	NA	NA	NA
ENSG00000125900	23455.0	4	3	189.7412710969001	6001.941163394531	348.0	14380.0	820.0	22635.0	125.0	2713.0	205.0	7545.0	5542.0	348.0	629.0	189.32354089846203	125.0	209.66666666666666	39.95	0	1	1	0	0	174	52	0	3	0	73	0	16	0	251	5543	NA	NA	NA	NA	NA	NA	NA
ENSG00000151208	135965.0	32	31	170.8264259960005	1459.5955954887033	1753.0	57019.0	7644.0	128321.0	69.0	157.0	238.875	4139.387096774193	57019.0	1020.0	5891.0	158.4655394499044	69.0	190.03225806451613	50.06	0	0	0	0	1	1649	235	9	9	13	304	0	103	0	177.4	57020	0.33	0.32	0.35	1	0	0	0
ENSG00000084733	103371.0	6	5	224.41558871517498	8786.640242627527	2517.0	63926.0	3561.0	99810.0	61.0	616.0	593.5	19962.0	63926.0	652.0	1044.0	138.38435135809775	61.0	208.8	40.63	0	0	0	1	0	2433	525	3	1	1	127	0	83	0	97	63927	0.34	0.38	0.27	0	0	1	0
ENSG00000163701	13550.0	16	15	100.23129453063399	391.42784825081236	1147.0	2358.0	2679.0	10871.0	16.0	79.0	167.4375	724.7333333333333	332.0	217.0	1532.0	85.19864103791008	16.0	102.13333333333334	51.85	1	1	0	1	0	590	85	8	7	0	132	0	556	0	92.92857142857143	333	NA	NA	NA	NA	NA	NA	NA
ENSG00000125821	178591.0	6	5	207.79357446586968	15395.048141102972	3285.0	115866.0	3953.0	174638.0	62.0	2184.0	658.8333333333334	34927.6	5615.0	236.0	668.0	119.6331290101982	62.0	133.6	43.1	0	0	0	0	1	3304	19	1	2	1	43	0	152	1	143.66666666666666	5616	0.22	0.23	0.54	0	1	0	0
ENSG00000116983	12786.0	4	3	372.26546710177126	1325.2049803676762	4086.0	6694.0	4600.0	8186.0	128.0	289.0	1150.0	2728.6666666666665	6694.0	216.0	514.0	167.50876912581325	128.0	171.33333333333334	52.5	0	0	0	0	1	3888	136	2	0	0	162	1	197	0	215	6695	NA	NA	NA	NA	NA	NA	NA
ENSG00000232388	2129.0	2	1	231.57072353818822	1639.0	325.0	1639.0	490.0	1639.0	165.0	1639.0	245.0	1639.0	1639.0	165.0	165.0	165.0	165.0	165.0	44.25	1	0	0	1	0	155	47	0	1	0	118	0	169	0	NA	1640	NA	NA	NA	NA	NA	NA	NA
ENSG00000185070	124285.0	2	1	3607.8234435737018	90604.0	33290.0	90604.0	33681.0	90604.0	391.0	90604.0	16840.5	90604.0	90604.0	391.0	391.0	391.0	391.0	391.0	39.33	1	1	0	1	0	30931	767	NA	NA	NA	NA	0	NA	0	NA	90605	NA	NA	NA	NA	NA	NA	NA
ENSG00000169184	53480.0	2	1	3752.7429967958105	45666.0	4994.0	45666.0	7814.0	45666.0	2820.0	45666.0	3907.0	45666.0	45666.0	4994.0	4994.0	4994.0	4994.0	4994.0	52.19	0	0	0	1	0	2638	1213	0	1	0	3781	0	181	0	NA	45667	NA	NA	NA	NA	NA	NA	NA
ENSG00000102317	6679.0	7	6	166.63743853995445	334.3864280776643	3698.0	646.0	4298.0	2381.0	84.0	88.0	614.0	396.8333333333333	594.0	116.0	600.0	99.40468657831009	84.0	100.0	47.57	0	0	0	1	0	3721	103	1	2	1	103	1	60	1	102.33333333333333	595	0.21	0.21	0.58	0	1	0	0
ENSG00000156831	275261.0	8	7	133.7090680145384	7682.987512245607	353.0	174962.0	1188.0	274073.0	96.0	170.0	148.5	39153.28571428572	10092.0	171.0	835.0	116.39392473042918	96.0	119.28571428571429	39.89	0	0	0	0	1	235	209	2	2	1	157	2	117	0	116.25	10093	NA	NA	NA	NA	NA	NA	NA
ENSG00000141298	304291.0	16	15	151.2103819416358	6648.419941687429	6994.0	90831.0	9484.0	294807.0	44.0	134.0	592.75	19653.8	81008.0	835.0	2490.0	117.10407533589425	44.0	166.0	40.66	0	0	0	1	0	4903	228	6	1	8	63	0	2090	0	156.07142857142858	81009	0.43	0.35	0.23	0	0	0	1
ENSG00000106635	21335.0	6	5	166.48444277224192	2754.010672261488	1035.0	8522.0	1663.0	19672.0	76.0	543.0	277.1666666666667	3934.4	5244.0	204.0	628.0	115.5208347063583	76.0	125.6	48.7	0	0	0	0	1	942	112	2	2	1	92	0	92	0	105	5245	0.4	0.18	0.42	1	0	0	0
ENSG00000106624	10216.0	21	20	139.564119201954	194.23602442200553	967.0	1627.0	4097.0	6119.0	54.0	75.0	195.0952380952381	305.95	1627.0	574.0	3130.0	126.68965232596757	54.0	156.5	62.7	0	1	0	1	0	299	321	6	13	1	253	0	667	0	133.52631578947367	1628	NA	NA	NA	NA	NA	NA	NA
ENSG00000086205	63511.0	19	18	130.6711022066771	2402.180223555422	1854.0	7360.0	4110.0	59401.0	64.0	300.0	216.31578947368422	3300.0555555555557	2119.0	311.0	2256.0	112.76736525735579	64.0	125.33333333333333	35.66	1	0	1	0	0	1664	193	6	6	6	118	0	189	0	113.41176470588235	2120	NA	NA	NA	NA	NA	NA	NA
ENSG00000139726	18241.0	8	7	127.39626592238274	1146.685886053122	2031.0	8379.0	2719.0	15522.0	20.0	112.0	339.875	2217.4285714285716	742.0	140.0	688.0	85.77552420822256	20.0	98.28571428571429	42.06	0	0	0	1	0	1986	136	2	4	0	106	1	44	0	88.2	743	0.32	0.29	0.38	1	0	0	0
ENSG00000075856	38960.0	19	18	148.13677268600918	1140.015121029853	1421.0	11628.0	4154.0	34806.0	52.0	135.0	218.6315789473684	1933.6666666666667	11628.0	455.0	2733.0	130.65052089770592	52.0	151.83333333333334	42.57	0	0	0	1	0	1243	19	8	8	2	312	0	177	0	140.2941176470588	11629	0.33	0.32	0.34	1	0	0	0
ENSG00000188735	69317.0	12	11	126.5996718174853	2238.8604441350963	6460.0	30664.0	7510.0	61807.0	60.0	339.0	625.8333333333334	5618.818181818182	30664.0	213.0	1050.0	88.54785394301234	60.0	95.45454545454545	51.94	1	0	0	1	0	6346	144	3	2	6	69	0	113	0	82.7	30665	0.35	0.5	0.15	0	0	1	0
ENSG00000073712	93778.0	15	14	155.87507746548292	1899.3938132428927	1278.0	31055.0	3286.0	90492.0	50.0	105.0	219.06666666666666	6463.714285714285	343.0	234.0	2008.0	134.12462700204506	50.0	143.42857142857142	39.3	0	0	0	1	0	1104	139	6	4	3	157	1	173	0	141.66666666666666	344	0.33	0.43	0.24	0	0	1	0
ENSG00000139725	15935.0	5	4	217.02735256159482	728.2721143736801	1909.0	11959.0	2435.0	13500.0	88.0	76.0	487.0	3375.0	256.0	193.0	526.0	126.02061906085477	88.0	131.5	56.89	0	0	0	1	0	1744	55	3	1	0	138	0	164	0	110	257	NA	NA	NA	NA	NA	NA	NA
ENSG00000133114	40768.0	8	7	183.48954105009486	3347.2120309343677	2521.0	14562.0	3442.0	37326.0	85.0	348.0	430.25	5332.285714285715	14562.0	205.0	921.0	126.19593954438353	85.0	131.57142857142858	38.86	0	0	1	0	0	2302	117	4	1	2	88	0	218	0	118.33333333333333	14563	0.34	0.34	0.33	1	0	0	0
ENSG00000146535	116204.0	4	3	367.87591775242095	17197.690285895194	3646.0	61426.0	4369.0	111835.0	51.0	1700.0	1092.25	37278.333333333336	48709.0	456.0	723.0	171.2627539473781	51.0	241.0	45.86	0	0	0	1	0	3076	147	3	0	0	309	0	569	0	132.5	48710	0.32	0.26	0.42	1	0	0	0
ENSG00000196943	9275.0	10	9	248.56905654624808	302.21069240360333	4187.0	754.0	6045.0	3230.0	106.0	125.0	604.5	358.8888888888889	206.0	450.0	1858.0	181.62439744480074	106.0	206.44444444444446	50.63	0	0	0	1	0	4029	105	4	4	1	247	0	157	0	187.25	207	0.29	0.37	0.34	1	0	0	0
ENSG00000143889	40960.0	13	12	159.33925954266599	1465.7070047799123	2269.0	10789.0	4144.0	36816.0	58.0	86.0	318.7692307692308	3068.0	10789.0	491.0	1875.0	127.70174139974989	58.0	156.25	37.07	0	0	1	0	0	2213	302	5	4	3	189	0	55	0	124.81818181818181	10790	0.39	0.35	0.27	1	0	0	0
ENSG00000151388	368456.0	24	23	193.94631184087226	6975.939518704702	3832.0	129570.0	8572.0	359884.0	84.0	587.0	357.1666666666667	15647.130434782608	10249.0	1107.0	4740.0	170.35105625207518	84.0	206.08695652173913	40.42	0	1	1	0	0	3653	134	12	6	5	127	0	178	0	202.5909090909091	10250	NA	NA	NA	NA	NA	NA	NA
ENSG00000068724	134900.0	20	19	142.8869282291454	4139.549135208998	2422.0	17965.0	5095.0	129805.0	58.0	581.0	254.75	6831.8421052631575	8637.0	502.0	2673.0	123.11153022353206	58.0	140.68421052631578	50.88	0	0	0	1	0	2200	318	9	5	5	184	0	221	0	119.61111111111111	8638	0.39	0.29	0.32	1	0	0	0
ENSG00000213903	6535.0	2	1	852.7602242131138	3832.0	2400.0	3832.0	2703.0	3832.0	303.0	3832.0	1351.5	3832.0	3832.0	303.0	303.0	303.0	303.0	303.0	53.67	1	0	0	0	1	1326	318	NA	NA	NA	NA	0	NA	0	NA	3833	NA	NA	NA	NA	NA	NA	NA
ENSG00000184434	12537.0	5	4	286.2545898591846	1462.3633737727628	2714.0	5888.0	3588.0	8949.0	81.0	461.0	717.6	2237.25	5888.0	514.0	874.0	163.13160641935573	81.0	218.5	34.75	1	1	1	0	0	2385	90	1	2	0	81	1	328	0	350.5	5889	NA	NA	NA	NA	NA	NA	NA
ENSG00000083635	50223.0	10	9	168.2475426410751	3262.079808386881	2074.0	13253.0	3480.0	46743.0	63.0	623.0	348.0	5193.666666666667	6870.0	447.0	1406.0	127.27469373817415	63.0	156.22222222222223	38.71	0	0	0	0	1	1957	35	4	3	2	412	0	116	0	118.875	6871	0.39	0.3	0.31	1	0	0	0
ENSG00000164961	67533.0	29	28	131.39718208476376	1464.4171898018099	414.0	7592.0	4139.0	63394.0	76.0	78.0	142.72413793103448	2264.0714285714284	7592.0	310.0	3725.0	126.12045858079826	76.0	133.03571428571428	40.13	0	0	1	0	0	357	302	17	4	6	186	1	56	0	123.5	7593	0.36	0.37	0.26	1	0	0	0
ENSG00000198720	21630.0	15	14	144.87093259360782	255.1943179393921	1408.0	14006.0	3550.0	18080.0	46.0	71.0	236.66666666666666	1291.4285714285713	14006.0	604.0	2142.0	123.15069587965769	46.0	153.0	55.54	0	0	0	0	1	1179	490	5	6	3	114	0	228	0	117.3076923076923	14007	0.29	0.34	0.37	1	0	0	0
ENSG00000000938	23122.0	13	12	145.82973896100359	663.6370785994212	1059.0	9913.0	2637.0	20485.0	63.0	75.0	202.84615384615384	1707.0833333333333	9913.0	239.0	1578.0	123.62091200725156	63.0	131.5	52.92	0	0	0	0	1	850	197	1	7	2	226	2	208	0	127.33333333333333	9914	NA	NA	NA	NA	NA	NA	NA
ENSG00000213906	1899.0	2	1	400.6794229805169	399.0	1384.0	399.0	1500.0	399.0	116.0	399.0	750.0	399.0	399.0	116.0	116.0	116.0	116.0	116.0	55.7	1	0	0	1	0	297	126	NA	NA	NA	NA	0	NA	0	NA	400	NA	NA	NA	NA	NA	NA	NA
ENSG00000082684	118682.0	23	22	162.1502040359229	931.8937001126994	1220.0	66162.0	4855.0	113827.0	45.0	102.0	211.08695652173913	5173.954545454545	66162.0	300.0	3635.0	147.93781898596683	45.0	165.22727272727272	50.17	1	0	0	1	0	1061	338	7	9	5	124	1	158	0	157.65	66163	NA	NA	NA	NA	NA	NA	NA
ENSG00000188732	22452.0	7	6	161.84881764563679	3015.661321447835	555.0	6595.0	1403.0	21049.0	83.0	1227.0	200.42857142857142	3508.1666666666665	4215.0	207.0	848.0	131.79905279035157	83.0	141.33333333333334	40.02	0	0	0	1	0	486	20	1	3	2	65	0	68	0	151.6	4216	0.49	0.25	0.26	0	0	0	1
ENSG00000134324	80778.0	21	20	138.4543474543781	2551.238678464277	2778.0	18861.0	5448.0	75330.0	40.0	498.0	259.42857142857144	3766.5	18861.0	308.0	2670.0	119.17504233893409	40.0	133.5	46.76	0	0	1	0	0	2618	49	7	2	10	192	1	159	0	133.94444444444446	18862	0.39	0.39	0.22	0	0	1	0
ENSG00000198855	5934.0	3	2	441.0197851068626	1322.375892097251	2811.0	1553.0	3255.0	2679.0	85.0	1126.0	1085.0	1339.5	1553.0	359.0	444.0	174.68543156199374	85.0	222.0	50.26	1	0	1	0	0	1735	143	0	1	0	301	1	1075	0	NA	1554	0.63	0.35	0.02	0	0	0	1
ENSG00000168792	6491.0	2	1	1555.0176847868966	2999.0	2540.0	2999.0	3492.0	2999.0	952.0	2999.0	1746.0	2999.0	2999.0	952.0	952.0	952.0	952.0	952.0	52.6	1	1	0	1	0	2014	71	0	0	1	881	0	525	0	NA	3000	0.4	0.46	0.14	0	0	1	0
ENSG00000151240	415468.0	37	36	130.03707529882283	3145.2782110612707	3377.0	202963.0	7885.0	407583.0	58.0	80.0	213.1081081081081	11321.75	202963.0	210.0	4508.0	118.7890830886848	58.0	125.22222222222223	48.43	0	0	0	0	1	3124	90	14	17	5	85	0	252	0	122.8	202964	0.37	0.29	0.33	1	0	0	0
ENSG00000171931	35296.0	14	13	182.3812952153462	1773.8814445207922	875.0	6236.0	3401.0	31895.0	57.0	87.0	242.92857142857142	2453.4615384615386	3191.0	696.0	2526.0	161.6566389588074	57.0	194.30769230769232	45.41	0	0	1	0	0	51	191	3	6	4	505	0	823	0	151.5	3192	NA	NA	NA	NA	NA	NA	NA
ENSG00000183798	6857.0	4	3	415.8723452728882	964.0050023270775	3093.0	1310.0	3791.0	3066.0	123.0	583.0	947.75	1022.0	1310.0	351.0	698.0	213.05255596592417	123.0	232.66666666666666	62.58	0	1	0	0	1	1306	184	0	1	2	167	0	1786	0	172.5	1311	0.48	0.49	0.03	0	0	1	0
ENSG00000186716	137529.0	23	22	142.14630396859818	1863.638425073711	2605.0	71559.0	6783.0	130746.0	53.0	300.0	294.9130434782609	5943.0	71559.0	1731.0	4178.0	124.54411218187782	53.0	189.9090909090909	53.07	0	0	1	0	0	2515	452	12	7	3	1279	0	89	0	115.52380952380952	71560	0.32	0.28	0.4	1	0	0	0
ENSG00000143387	12053.0	8	7	152.37233809999947	813.6258709993396	691.0	4311.0	1629.0	10424.0	47.0	85.0	203.625	1489.142857142857	1407.0	219.0	938.0	122.77505680514156	47.0	134.0	42.94	0	1	0	1	0	591	48	4	1	1	120	1	99	0	153	1408	NA	NA	NA	NA	NA	NA	NA
