ensembl_gene_id	ensembl_transcript_id	percentage_gene_gc_content	TMDomain	SignalPeptide	TAA	TGA	TAG	Length3UTR	Length5UTR	F0	F1	F2	AUGtoExonJunction	UTR5junctions	ExonJunctiontoStop	UTR3junctions	average_cds_exon_length	First_intron_length	LS_TG	LS_ER	LS_CY	Unbiased	CY+	ER+	TG+
ENSG00000148136	ENST00000277216	41.38	1	0	1	0	0	20	20	1	0	0	NA	0	NA	0	956	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000126005	ENST00000456790	47.16	0	0	0	1	0	1362	117	NA	NA	NA	NA	0	NA	0	NA	77	NA	NA	NA	NA	NA	NA	NA
ENSG00000186943	ENST00000335040	44.03	1	0	0	1	0	20	20	1	0	0	NA	0	NA	0	962	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000147224	ENST00000372435	41.83	0	0	1	0	0	994	119	3	0	3	122	0	92	0	147.4	10545	0.29	0.3	0.41	1	0	0	0
ENSG00000277556	ENST00000374779	43.89	1	0	1	0	0	20	20	1	0	0	NA	0	NA	0	956	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000276119	ENST00000542196	44.2	1	0	0	1	0	20	20	1	0	0	NA	0	NA	0	956	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000010256	ENST00000203407	53.04	0	0	0	0	1	126	26	6	4	2	69	0	64	0	118	250	0.28	0.31	0.41	1	0	0	0
ENSG00000136839	ENST00000259362	43.89	1	0	0	1	0	20	20	1	0	0	NA	0	NA	0	956	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000107581	ENST00000369144	41.68	0	0	1	0	0	2369	141	12	5	4	49	0	229	0	192.5	6691	0.29	0.38	0.33	0	0	1	0
ENSG00000125966	ENST00000246186	49.13	1	1	0	1	0	2389	49	2	4	2	246	0	337	0	192.42857142857142	19856	NA	NA	NA	NA	NA	NA	NA
ENSG00000141401	ENST00000269159	49.27	0	0	0	1	0	419	163	2	2	3	96	0	115	0	108.16666666666667	17289	0.25	0.24	0.51	0	1	0	0
ENSG00000111224	ENST00000228820	39.15	0	0	0	1	0	3262	170	3	2	2	18	0	316	0	112.66666666666667	43194	0.37	0.26	0.37	1	0	0	0
ENSG00000167767	ENST00000394815	55.71	0	0	1	0	0	2402	112	5	1	2	300	0	124	0	132.42857142857142	6016	NA	NA	NA	NA	NA	NA	NA
ENSG00000179091	ENST00000318911	63.29	0	0	0	1	0	189	24	3	1	2	129	0	104	0	147.8	605	0.26	0.28	0.46	0	1	0	0
ENSG00000221968	ENST00000278829	57.37	1	0	0	1	0	288	164	7	1	3	213	0	51	0	106.3	11018	0.41	0.53	0.06	0	0	1	0
ENSG00000161958	ENST00000293829	56.8	0	0	0	1	0	1791	109	1	3	0	193	0	70	0	137	1658	0.3	0.32	0.38	1	0	0	0
ENSG00000038210	ENST00000264864	41.15	0	0	0	0	1	2017	131	6	3	0	268	0	173	0	124.5	17890	0.31	0.26	0.43	0	1	0	0
ENSG00000164066	ENST00000335251	37.11	0	0	0	0	1	10301	78	8	1	6	146	0	111	0	182.64285714285714	10341	0.5	0.32	0.18	0	0	0	1
ENSG00000162927	ENST00000316752	39.5	0	0	0	0	1	2172	263	8	3	5	126	1	38	0	94	6103	NA	NA	NA	NA	NA	NA	NA
ENSG00000171867	ENST00000379440	41.8	1	1	0	1	0	1606	67	NA	NA	NA	NA	0	NA	0	NA	12699	0.45	0.53	0.03	0	0	1	0
ENSG00000253958	ENST00000519106	60.79	1	0	0	0	1	819	462	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000184560	ENST00000333870	62.21	1	0	0	1	0	71	73	1	1	0	138	0	1309	0	57	167	NA	NA	NA	NA	NA	NA	NA
ENSG00000140740	ENST00000268379	40.09	0	0	1	0	0	489	63	7	3	3	33	0	83	0	102.75	3779	0.25	0.32	0.43	0	1	0	0
ENSG00000283439	ENST00000636696	55.83	1	0	0	1	0	58	46	1	1	0	138	0	3394	0	57	150	NA	NA	NA	NA	NA	NA	NA
ENSG00000102359	ENST00000373004	43.59	0	1	0	1	0	4801	447	1	6	2	82	1	180	0	140.875	1678	NA	NA	NA	NA	NA	NA	NA
ENSG00000181284	ENST00000323206	63.96	0	0	1	0	0	173	281	0	1	0	214	1	1312	0	NA	157	0.48	0.3	0.21	0	0	0	1
ENSG00000138029	ENST00000317799	41.22	0	0	1	0	0	512	60	6	4	4	64	1	35	0	100.92307692307692	9257	0.29	0.36	0.35	1	0	0	0
ENSG00000107147	ENST00000371757	61.61	1	0	0	1	0	3341	74	13	4	13	110	0	120	0	118.89655172413794	12209	NA	NA	NA	NA	NA	NA	NA
ENSG00000115919	ENST00000264170	37.45	0	0	0	0	1	13661	92	7	3	2	169	1	125	0	99.27272727272727	7613	NA	NA	NA	NA	NA	NA	NA
ENSG00000128590	ENST00000249356	37.18	1	1	0	0	1	1497	240	0	1	0	217	1	454	0	NA	1614	0.51	0.45	0.05	0	0	1	0
ENSG00000171560	ENST00000403106	39.98	0	1	0	0	1	219	55	3	1	0	54	0	1424	0	151	1072	NA	NA	NA	NA	NA	NA	NA
ENSG00000095303	ENST00000362012	50.08	1	1	0	1	0	3159	61	3	7	0	7	0	355	0	158.66666666666666	95	NA	NA	NA	NA	NA	NA	NA
ENSG00000111726	ENST00000229329	37.39	0	0	0	0	1	357	86	2	3	2	260	0	190	0	141.33333333333334	8586	0.34	0.31	0.35	1	0	0	0
ENSG00000189339	ENST00000617444	53.57	1	0	0	1	0	4304	912	1	2	4	322	2	237	0	108.66666666666667	1056	0.34	0.42	0.24	0	0	1	0
ENSG00000151617	ENST00000651419	38.78	1	1	0	1	0	2336	350	4	0	2	420	1	140	0	143.6	4236	NA	NA	NA	NA	NA	NA	NA
ENSG00000135070	ENST00000375991	41.36	0	0	0	1	0	1497	80	2	1	0	81	0	148	0	79	8136	0.41	0.28	0.3	1	0	0	0
ENSG00000134153	ENST00000256545	39.57	1	1	0	0	1	317	23	2	0	2	236	0	152	0	112.33333333333333	5590	0.41	0.53	0.05	0	0	1	0
ENSG00000128276	ENST00000249007	47.75	0	0	1	0	0	329	205	0	1	0	373	0	580	0	NA	1808	NA	NA	NA	NA	NA	NA	NA
ENSG00000152223	ENST00000282041	40.88	0	0	0	0	1	4858	90	22	9	12	63	0	182	0	177.42857142857142	11839	NA	NA	NA	NA	NA	NA	NA
ENSG00000171864	ENST00000305817	46.35	1	1	1	0	0	3378	72	NA	NA	NA	NA	0	NA	0	NA	2572	NA	NA	NA	NA	NA	NA	NA
ENSG00000090487	ENST00000204566	44.04	0	0	0	0	1	598	274	6	0	1	63	1	116	0	123.5	6072	0.32	0.28	0.4	1	0	0	0
ENSG00000122420	ENST00000370757	37.26	1	0	0	0	1	4014	335	1	0	0	798	1	281	0	NA	1436	NA	NA	NA	NA	NA	NA	NA
ENSG00000204267	ENST00000374897	43.86	1	0	0	0	1	3491	91	6	3	1	493	1	128	0	158.88888888888889	416	0.37	0.59	0.03	0	0	1	0
ENSG00000176542	ENST00000316407	40.61	0	0	1	0	0	6559	407	1	2	1	47	2	6481	0	68.66666666666667	18973	NA	NA	NA	NA	NA	NA	NA
ENSG00000118777	ENST00000237612	41.38	1	0	1	0	0	1965	273	5	3	6	203	1	147	0	123.38461538461539	18372	NA	NA	NA	NA	NA	NA	NA
ENSG00000152413	ENST00000334082	37.2	0	0	1	0	0	3373	1360	6	0	2	5	0	188	0	123.42857142857143	55752	0.34	0.32	0.34	1	0	0	0
ENSG00000102554	ENST00000377687	38.99	0	0	0	1	0	1652	323	1	2	0	261	0	178	0	466	2273	0.48	0.3	0.23	0	0	0	1
ENSG00000171960	ENST00000304979	43.8	0	0	0	0	1	196	24	4	1	3	66	0	68	1	56	332	0.3	0.26	0.44	0	1	0	0
ENSG00000134709	ENST00000371208	34.38	0	0	1	0	0	3357	169	12	3	6	63	0	170	0	96.65	6678	0.29	0.33	0.38	1	0	0	0
ENSG00000118454	ENST00000370944	37.51	0	0	1	0	0	3718	314	4	5	3	430	0	130	0	95.81818181818181	17880	0.42	0.26	0.32	0	0	0	1
ENSG00000182405	ENST00000397766	42.17	0	0	1	0	0	4397	449	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000186073	ENST00000566621	37.44	0	0	0	1	0	1791	235	3	3	4	101	0	129	0	67.33333333333333	64317	NA	NA	NA	NA	NA	NA	NA
ENSG00000170175	ENST00000306071	51.91	1	1	0	1	0	987	67	5	3	2	58	0	140	0	144.22222222222223	85	0.38	0.34	0.27	1	0	0	0
ENSG00000197024	ENST00000475153	45.9	0	0	1	0	0	3241	290	2	3	0	24	0	1153	0	186.75	6179	0.57	0.25	0.18	0	0	0	1
ENSG00000189056	ENST00000428762	37.49	0	1	0	1	0	1023	302	14	19	31	226	0	96	0	158.68253968253967	71946	NA	NA	NA	NA	NA	NA	NA
ENSG00000241106	ENST00000438763	43.38	1	1	1	0	0	453	51	1	4	0	91	0	35	0	172.75	1548	NA	NA	NA	NA	NA	NA	NA
ENSG00000162723	ENST00000368093	51.42	1	1	0	1	0	169	100	0	3	0	46	0	205	0	308	439	NA	NA	NA	NA	NA	NA	NA
ENSG00000249915	ENST00000264933	51.3	0	0	0	1	0	459	75	1	3	1	101	0	98	0	93	890	0.3	0.29	0.41	1	0	0	0
ENSG00000181323	ENST00000323675	60.28	1	0	0	1	0	27	61	1	1	0	144	0	724	0	60	99	NA	NA	NA	NA	NA	NA	NA
ENSG00000197568	ENST00000370940	42.14	0	0	0	1	0	295	141	0	1	1	160	0	111	0	93	11333	NA	NA	NA	NA	NA	NA	NA
ENSG00000159261	ENST00000399135	46.47	1	0	0	1	0	355	709	NA	NA	NA	NA	0	NA	0	NA	17719	NA	NA	NA	NA	NA	NA	NA
ENSG00000059804	ENST00000075120	44.55	1	0	1	0	0	2183	153	7	1	1	15	0	218	0	156.125	2118	0.36	0.62	0.02	0	0	1	0
ENSG00000148606	ENST00000372371	44.69	0	0	0	0	1	2329	108	19	7	4	44	0	148	0	136.24137931034483	3135	0.37	0.37	0.26	1	0	0	0
ENSG00000130787	ENST00000253083	59.16	0	0	0	0	1	1208	94	18	8	5	93	0	47	0	101.2	12388	0.32	0.45	0.23	0	0	1	0
ENSG00000084754	ENST00000380649	41.91	0	0	0	1	0	615	36	9	6	4	67	0	145	0	114.5	5387	0.29	0.31	0.4	1	0	0	0
ENSG00000166869	ENST00000300113	52.48	0	0	0	1	0	1352	24	2	2	2	67	0	53	0	93	545	NA	NA	NA	NA	NA	NA	NA
ENSG00000172500	ENST00000357519	55.13	0	0	0	1	0	234	53	3	2	4	85	0	69	0	113.875	202	0.22	0.23	0.55	0	1	0	0
ENSG00000181085	ENST00000338033	64.81	0	0	0	1	0	207	29	7	3	3	66	0	176	0	115	1251	NA	NA	NA	NA	NA	NA	NA
ENSG00000135241	ENST00000257694	37.75	0	0	0	1	0	1984	236	4	2	2	1056	2	274	0	144.42857142857142	4508	0.5	0.28	0.22	0	0	0	1
ENSG00000146938	ENST00000381095	38.89	1	0	0	0	1	2775	632	0	3	1	472	1	849	0	375.3333333333333	76770	NA	NA	NA	NA	NA	NA	NA
ENSG00000072832	ENST00000324989	48.99	0	0	0	1	0	996	117	7	4	2	381	0	91	0	131.33333333333334	25833	NA	NA	NA	NA	NA	NA	NA
ENSG00000174032	ENST00000519676	42.94	0	0	0	1	0	2658	129	4	2	2	64	1	41	0	109	6820	0.33	0.37	0.3	1	0	0	0
ENSG00000177683	ENST00000415914	39.2	0	0	0	0	1	2059	137	1	0	1	80	0	914	0	192	3468	0.33	0.31	0.36	1	0	0	0
ENSG00000165794	ENST00000298681	49.06	1	0	0	1	0	292	154	2	1	0	115	0	632	0	90	181	NA	NA	NA	NA	NA	NA	NA
ENSG00000106258	ENST00000222982	40.47	1	0	0	1	0	111	100	6	2	4	71	0	95	0	121	3618	NA	NA	NA	NA	NA	NA	NA
ENSG00000182704	ENST00000333090	55.35	0	1	0	1	0	1466	57	NA	NA	NA	NA	0	NA	0	NA	12205	0.48	0.39	0.13	0	0	0	1
ENSG00000180353	ENST00000314583	41.45	0	0	0	1	0	447	84	6	5	1	NA	0	136	0	109.33333333333333	2473	NA	NA	NA	NA	NA	NA	NA
ENSG00000164168	ENST00000296582	38.71	1	0	0	1	0	2287	560	4	1	4	123	0	265	0	115	5755	0.46	0.47	0.07	0	0	1	0
ENSG00000197587	ENST00000360032	51.43	0	0	0	1	0	3722	194	1	2	0	154	2	451	0	263	767	NA	NA	NA	NA	NA	NA	NA
ENSG00000151465	ENST00000281141	42.91	0	0	0	1	0	252	58	7	2	3	74	0	26	0	81.72727272727273	2386	0.32	0.32	0.36	1	0	0	0
ENSG00000065325	ENST00000262441	44.97	1	0	0	0	1	2394	140	6	3	3	189	0	335	0	102.36363636363636	7555	NA	NA	NA	NA	NA	NA	NA
ENSG00000164169	ENST00000322396	39.64	0	0	0	1	0	747	176	5	1	5	189	0	215	0	212.3	3328	0.47	0.33	0.2	0	0	0	1
ENSG00000163795	ENST00000323703	57.85	0	0	0	1	0	310	208	0	3	0	55	0	826	0	371	224	0.55	0.22	0.23	0	0	0	1
ENSG00000172543	ENST00000307886	59.05	0	1	0	1	0	123	18	4	5	0	87	0	110	0	115.625	261	NA	NA	NA	NA	NA	NA	NA
ENSG00000203942	ENST00000370640	56.01	0	0	0	0	1	365	177	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000073578	ENST00000264932	46.02	0	0	0	1	0	662	36	9	3	2	63	0	86	0	140.92307692307693	5064	0.31	0.35	0.34	1	0	0	0
ENSG00000104321	ENST00000262209	36.35	1	0	0	0	1	1656	175	16	3	7	111	0	210	0	120.52	3432	NA	NA	NA	NA	NA	NA	NA
ENSG00000072840	ENST00000264956	47.4	1	0	0	0	1	3268	180	13	3	4	174	0	84	0	142.1578947368421	7694	0.36	0.37	0.27	1	0	0	0
ENSG00000171160	ENST00000307450	46.51	0	0	0	1	0	1708	184	0	2	1	67	1	148	0	111.5	13664	0.26	0.25	0.49	0	1	0	0
ENSG00000121579	ENST00000240922	37.41	0	0	0	1	0	5302	300	0	2	2	8	0	177	0	107	21847	0.33	0.33	0.34	1	0	0	0
ENSG00000189139	ENST00000340446	45.39	0	0	0	0	1	361	296	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000267206	ENST00000341206	64.83	0	1	0	0	1	174	42	1	2	1	90	0	79	2	106.33333333333333	831	NA	NA	NA	NA	NA	NA	NA
ENSG00000178691	ENST00000322652	41.01	0	0	0	1	0	2035	240	6	4	5	274	0	345	0	113.28571428571429	2766	0.4	0.29	0.31	1	0	0	0
ENSG00000177807	ENST00000644903	44.37	1	0	0	1	0	3926	139	NA	NA	NA	NA	0	1139	0	NA	27490	NA	NA	NA	NA	NA	NA	NA
ENSG00000143315	ENST00000368090	39.87	1	0	0	0	1	5515	251	NA	NA	NA	NA	0	NA	0	NA	NA	0.4	0.57	0.03	0	0	1	0
ENSG00000125868	ENST00000246069	39.41	0	0	0	0	1	2773	134	1	1	1	3	0	109	0	191.5	30527	0.3	0.33	0.37	1	0	0	0
ENSG00000151779	ENST00000281513	38.12	0	0	0	1	0	132	30	25	8	18	117	0	275	0	133.46	2554	0.42	0.39	0.19	1	0	0	0
ENSG00000152558	ENST00000398136	40.62	1	1	1	0	0	2535	142	0	3	1	100	0	24	0	166.33333333333334	3656	0.36	0.54	0.1	0	0	1	0
ENSG00000185880	ENST00000329464	39.92	0	0	1	0	0	55	177	4	1	1	6	0	541	0	190	18190	NA	NA	NA	NA	NA	NA	NA
ENSG00000167693	ENST00000336868	50.99	0	0	0	0	1	1639	98	3	3	1	360	0	182	0	126.5	153241	0.26	0.24	0.49	0	1	0	0
ENSG00000103647	ENST00000261861	49.34	0	0	0	0	1	1832	270	9	2	0	15	0	131	0	128.6	65883	NA	NA	NA	NA	NA	NA	NA
ENSG00000133112	ENST00000530705	43.84	0	0	1	0	0	3915	114	3	1	1	28	0	2	0	121	257	0.23	0.15	0.62	0	1	0	0
ENSG00000147324	ENST00000276282	44.15	0	0	0	1	0	2668	572	0	1	1	2998	0	33	0	126	92570	0.37	0.31	0.32	1	0	0	0
ENSG00000241935	ENST00000370646	48.67	0	0	0	1	0	1143	315	3	3	0	211	0	149	0	123.6	13861	NA	NA	NA	NA	NA	NA	NA
ENSG00000115234	ENST00000233575	53.1	0	0	1	0	0	816	128	11	2	1	63	0	113	0	94.07692307692308	463	0.35	0.32	0.33	1	0	0	0
ENSG00000126215	ENST00000555055	59.79	0	0	0	1	0	1181	345	2	3	1	55	3	219	0	152.2	2493	0.34	0.29	0.37	1	0	0	0
ENSG00000215784	ENST00000400889	40.18	0	0	1	0	0	1099	874	0	1	2	152	0	94	0	100.5	1989	NA	NA	NA	NA	NA	NA	NA
ENSG00000187922	ENST00000497771	63.24	1	1	0	1	0	1355	37	1	3	1	117	0	28	0	113.25	767	NA	NA	NA	NA	NA	NA	NA
ENSG00000065883	ENST00000181839	38.73	0	0	0	1	0	4600	386	0	4	9	1211	0	850	0	205.41666666666666	35747	0.36	0.37	0.27	1	0	0	0
ENSG00000133895	ENST00000450708	57.78	0	0	0	1	0	818	61	5	1	2	445	1	482	0	128.28571428571428	382	0.36	0.37	0.27	1	0	0	0
ENSG00000118972	ENST00000237837	44.67	0	1	0	0	1	2116	130	1	1	0	211	0	440	0	103	6675	NA	NA	NA	NA	NA	NA	NA
ENSG00000089248	ENST00000261735	47.17	0	1	1	0	0	797	40	1	1	0	144	0	502	0	138	6147	0.39	0.46	0.15	0	0	1	0
ENSG00000213462	ENST00000394323	45.72	0	1	0	0	1	856	535	NA	NA	NA	NA	0	NA	0	NA	13127	NA	NA	NA	NA	NA	NA	NA
ENSG00000172748	ENST00000398612	40.95	0	0	1	0	0	977	311	2	2	0	12	1	1208	0	97	8130	NA	NA	NA	NA	NA	NA	NA
ENSG00000101182	ENST00000370873	52.27	0	0	0	1	0	124	91	5	1	0	96	0	92	0	110.6	2264	0.28	0.36	0.36	1	0	0	0
ENSG00000161896	ENST00000293756	53.34	0	0	0	1	0	1058	327	1	2	1	199	1	467	0	187.66666666666666	11103	NA	NA	NA	NA	NA	NA	NA
ENSG00000182158	ENST00000330387	43.66	0	0	1	0	0	5497	381	5	3	3	102	0	75	0	137.5	73238	0.31	0.59	0.09	0	0	1	0
ENSG00000138398	ENST00000260970	37.95	0	0	0	1	0	3883	209	1	5	5	61	2	1110	0	108.3	19152	0.24	0.25	0.51	0	1	0	0
ENSG00000162456	ENST00000481882	56.78	1	0	0	1	0	2089	432	0	3	0	151	0	79	0	71	1063	NA	NA	NA	NA	NA	NA	NA
ENSG00000078237	ENST00000179259	41.85	0	0	1	0	0	7337	59	3	1	1	32	0	431	0	86.25	9977	0.44	0.33	0.24	0	0	0	1
ENSG00000169059	ENST00000381089	57.5	0	0	0	0	1	127	307	1	0	0	102	1	458	0	NA	315	NA	NA	NA	NA	NA	NA	NA
ENSG00000188997	ENST00000340067	47.89	0	0	1	0	0	2523	83	NA	NA	NA	NA	0	NA	0	NA	13990	NA	NA	NA	NA	NA	NA	NA
ENSG00000172238	ENST00000306011	52.35	0	0	0	0	1	973	174	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000179476	ENST00000325192	36.67	0	0	1	0	0	1707	295	0	0	3	524	1	183	0	111.5	2867	NA	NA	NA	NA	NA	NA	NA
ENSG00000165609	ENST00000491614	44.24	0	0	1	0	0	2372	163	1	6	1	63	1	109	0	68.57142857142857	9438	0.31	0.31	0.38	1	0	0	0
ENSG00000173227	ENST00000527043	53.68	1	0	0	0	1	2106	350	4	2	0	34	1	173	0	210.6	6662	NA	NA	NA	NA	NA	NA	NA
ENSG00000253598	ENST00000518568	36.76	1	1	1	0	0	25	86	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000078328	ENST00000550418	42.38	0	0	1	0	0	2595	1095	7	3	2	27	3	122	0	93.9090909090909	297003	NA	NA	NA	NA	NA	NA	NA
ENSG00000118971	ENST00000261254	49.13	0	0	0	1	0	5344	279	3	1	0	195	0	149	0	174	1770	0.31	0.41	0.29	0	0	1	0
ENSG00000227124	ENST00000652011	40.85	0	0	0	1	0	1010	168	1	2	0	57	1	2467	0	109	2020	NA	NA	NA	NA	NA	NA	NA
ENSG00000077942	ENST00000327858	53.13	0	1	0	1	0	689	103	1	13	2	79	0	139	0	125.2	15618	0.38	0.57	0.05	0	0	1	0
ENSG00000057019	ENST00000326840	38.59	1	0	0	1	0	3431	369	2	10	3	205	0	469	0	117.07142857142857	19355	0.41	0.56	0.03	0	0	1	0
ENSG00000176387	ENST00000326152	59.84	0	0	0	1	0	550	128	0	4	0	265	0	415	0	178	4115	NA	NA	NA	NA	NA	NA	NA
ENSG00000173334	ENST00000311922	51.3	0	0	1	0	0	1932	545	1	0	1	360	0	465	0	292	2055	0.43	0.32	0.25	0	0	0	1
ENSG00000147416	ENST00000276390	39.5	0	0	0	0	1	1294	26	7	5	1	136	0	139	0	104	6942	0.36	0.33	0.31	1	0	0	0
ENSG00000180921	ENST00000388913	64.47	0	0	0	1	0	1988	104	2	0	1	447	1	2802	0	144	3094	0.34	0.31	0.35	1	0	0	0
ENSG00000122585	ENST00000242152	43.41	1	1	0	1	0	175	86	0	0	2	NA	0	24	0	133.5	966	NA	NA	NA	NA	NA	NA	NA
ENSG00000159263	ENST00000290399	51.13	0	0	0	1	0	1825	632	4	4	2	175	0	427	0	154.66666666666666	9247	NA	NA	NA	NA	NA	NA	NA
ENSG00000231824	ENST00000434239	39.25	0	0	1	0	0	2651	204	0	1	0	16	0	193	0	NA	51283	NA	NA	NA	NA	NA	NA	NA
ENSG00000144199	ENST00000414820	48.77	0	0	0	1	0	172	314	3	1	2	245	2	62	0	126.4	2713	0.27	0.31	0.42	1	0	0	0
ENSG00000129465	ENST00000216274	55.85	0	0	1	0	0	150	165	3	3	3	20	0	220	0	163.5	210	NA	NA	NA	NA	NA	NA	NA
ENSG00000103510	ENST00000219797	52.4	0	0	0	1	0	100	18	5	4	1	211	0	64	0	121.33333333333333	2294	0.33	0.27	0.4	1	0	0	0
ENSG00000006377	ENST00000518156	49.51	0	0	0	1	0	993	425	1	1	0	436	0	251	0	193	1225	0.34	0.33	0.33	1	0	0	0
ENSG00000144118	ENST00000272519	46.37	0	0	0	1	0	1450	176	2	0	1	114	1	119	0	192.5	25638	0.25	0.25	0.5	0	1	0	0
ENSG00000265107	ENST00000579774	46.17	1	0	0	1	0	1963	137	NA	NA	NA	NA	0	NA	0	NA	1228	NA	NA	NA	NA	NA	NA	NA
ENSG00000162728	ENST00000368088	54.82	1	0	0	1	0	2746	274	0	1	0	850	1	331	0	NA	2220	NA	NA	NA	NA	NA	NA	NA
ENSG00000104626	ENST00000250263	41.64	0	0	1	0	0	3304	167	4	0	2	108	0	242	0	138.8	4799	0.44	0.31	0.25	0	0	0	1
ENSG00000181625	ENST00000330181	59.99	0	0	0	1	0	95	242	3	0	2	188	0	29	0	151.5	468	NA	NA	NA	NA	NA	NA	NA
ENSG00000137673	ENST00000260227	37.54	0	1	0	0	1	268	47	1	3	1	108	0	28	0	165.75	2610	NA	NA	NA	NA	NA	NA	NA
ENSG00000151014	ENST00000280614	44.82	0	0	1	0	0	465	201	0	2	0	190	0	835	0	269	26903	0.39	0.29	0.32	1	0	0	0
ENSG00000122378	ENST00000606162	47.5	1	0	0	1	0	5016	95	3	1	0	178	1	113	0	131.66666666666666	11823	0.34	0.47	0.19	0	0	1	0
ENSG00000119669	ENST00000238647	62.84	0	0	0	1	0	859	916	NA	NA	NA	NA	0	NA	0	NA	NA	0.35	0.34	0.31	1	0	0	0
ENSG00000157870	ENST00000419916	64.59	0	0	0	1	0	2041	109	3	2	1	63	0	17	0	102.2	143	NA	NA	NA	NA	NA	NA	NA
ENSG00000258817	ENST00000555099	42.18	1	0	1	0	0	67	32	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221954	ENST00000335238	41.86	1	0	1	0	0	99	34	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000105880	ENST00000648378	55.68	0	0	0	0	1	340	208	1	1	0	355	0	329	0	184	1900	0.33	0.26	0.41	1	0	0	0
ENSG00000116761	ENST00000370938	39.51	0	0	0	0	1	724	148	5	5	1	168	0	26	0	101.3	4373	0.43	0.33	0.24	0	0	0	1
ENSG00000176890	ENST00000323274	45.66	0	0	0	0	1	581	90	3	3	0	205	0	137	0	118.8	1694	0.25	0.26	0.5	0	1	0	0
ENSG00000167098	ENST00000356173	49.42	0	0	1	0	0	19	93	5	4	3	77	0	155	0	81.45454545454545	1345	NA	NA	NA	NA	NA	NA	NA
ENSG00000182093	ENST00000649170	44.4	1	0	0	1	0	950	59	2	2	0	102	0	73	0	115.33333333333333	10212	NA	NA	NA	NA	NA	NA	NA
ENSG00000213648	ENST00000360423	55.98	0	0	0	1	0	391	77	2	4	0	148	1	112	0	124.4	1397	NA	NA	NA	NA	NA	NA	NA
ENSG00000170835	ENST00000372080	59.26	0	1	0	0	1	97	22	3	4	3	66	0	777	0	156.55555555555554	2336	NA	NA	NA	NA	NA	NA	NA
ENSG00000173156	ENST00000308831	55.57	0	0	0	1	0	415	56	3	1	0	132	0	167	0	110	8862	NA	NA	NA	NA	NA	NA	NA
ENSG00000126878	ENST00000247291	53.82	0	0	0	1	0	2822	99	1	3	1	31	0	87	0	82.5	142	0.28	0.28	0.45	0	1	0	0
ENSG00000184402	ENST00000331758	55	0	0	1	0	0	3306	52	3	6	1	69	0	26	0	120.66666666666667	14783	NA	NA	NA	NA	NA	NA	NA
ENSG00000107282	ENST00000265381	41.45	0	0	0	1	0	3795	288	10	1	0	1200	1	71	0	123.2	154874	NA	NA	NA	NA	NA	NA	NA
ENSG00000052344	ENST00000317508	58.95	0	1	0	1	0	576	229	1	3	1	85	0	326	0	154	243	NA	NA	NA	NA	NA	NA	NA
ENSG00000168539	ENST00000306960	53.85	1	0	0	1	0	1039	224	NA	NA	NA	NA	0	NA	0	NA	10040	NA	NA	NA	NA	NA	NA	NA
ENSG00000179454	ENST00000396128	37.29	0	0	0	1	0	4704	102	0	1	2	NA	0	163	0	516.3333333333334	15918	NA	NA	NA	NA	NA	NA	NA
ENSG00000065485	ENST00000316218	45.22	0	1	1	0	0	144	140	7	4	5	42	0	80	0	94.8	21962	0.46	0.51	0.04	0	0	1	0
ENSG00000197977	ENST00000354666	39.63	1	0	1	0	0	3022	75	5	2	0	3	0	125	0	126	33419	0.36	0.5	0.13	0	0	1	0
ENSG00000183770	ENST00000648323	64.65	0	0	0	1	0	1368	415	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000103707	ENST00000220058	40	0	0	0	0	1	1550	26	3	2	3	209	0	194	0	108.42857142857143	2365	0.3	0.29	0.41	1	0	0	0
ENSG00000116604	ENST00000348159	54.21	0	0	0	1	0	3918	428	6	3	1	54	1	11	0	165.66666666666666	17056	0.4	0.29	0.31	1	0	0	0
ENSG00000206262	ENST00000383165	51.64	0	0	0	0	1	3418	148	0	2	0	100	0	307	0	119	2056	NA	NA	NA	NA	NA	NA	NA
ENSG00000168228	ENST00000302874	38.93	0	0	1	0	0	1219	36	4	3	5	127	0	135	0	115.27272727272727	1110	0.41	0.3	0.29	1	0	0	0
ENSG00000005486	ENST00000006777	47.79	1	0	0	1	0	577	49	0	2	1	178	0	357	0	278.5	2569	NA	NA	NA	NA	NA	NA	NA
